condition,run,epoch,episode,row_id,scan,occ
icl_trained,wqjyy66p,4,114,canon-full_grid_active-11,27,0.1517
icl_trained,wqjyy66p,4,114,canon-full_grid_active-11,28,0.2326
icl_trained,wqjyy66p,4,114,canon-full_grid_active-11,29,0.2680
icl_trained,wqjyy66p,4,114,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,1,0.3138
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,2,0.5714
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,3,0.1092
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,4,0.3174
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,5,0.5676
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,6,0.2422
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,7,0.6875
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,8,0.2517
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,9,0.6863
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,10,0.1610
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,11,0.1696
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,12,0.3507
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,13,0.1338
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,14,0.2098
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,15,0.2111
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,16,0.1765
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,17,0.3287
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,18,0.2014
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,19,0.6603
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,20,0.2683
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,21,0.2737
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,22,0.1626
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,23,0.3310
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,24,0.1943
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,25,0.3401
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,26,0.1672
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,27,0.0862
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,28,0.2724
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,29,0.2680
icl_trained,wqjyy66p,4,115,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,1,0.3138
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,2,0.2683
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,3,0.1092
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,4,0.3174
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,5,0.1690
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,6,0.2422
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,7,0.3027
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,8,0.2517
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,9,0.2759
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,10,0.1610
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,11,0.1696
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,12,0.3507
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,13,0.1338
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,14,0.1783
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,15,0.2111
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,16,0.1765
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,17,0.3287
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,18,0.2014
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,19,0.2687
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,20,0.2683
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,21,0.2734
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,22,0.2048
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,23,0.3310
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,24,0.1943
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,25,0.2990
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,26,0.1672
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,27,0.0949
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,28,0.2326
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,29,0.2302
icl_trained,wqjyy66p,4,116,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,1,0.3138
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,2,0.5714
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,3,0.6746
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,4,0.7726
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,5,0.7712
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,6,0.2422
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,7,0.3027
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,8,0.2517
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,9,0.2759
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,10,0.7670
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,11,0.7702
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,12,0.3507
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,13,0.1338
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,14,0.2098
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,15,0.2111
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,16,0.1765
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,17,0.3287
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,18,0.2014
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,19,0.2687
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,20,0.2683
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,21,0.2737
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,22,0.1626
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,23,0.3310
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,24,0.1943
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,25,0.3401
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,26,0.1672
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,27,0.0862
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,28,0.2326
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,29,0.2102
icl_trained,wqjyy66p,4,117,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,1,0.3138
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,2,0.5714
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,3,0.6746
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,4,0.7881
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,5,0.7110
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,6,0.7929
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,7,0.8386
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,8,0.2517
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,9,0.4490
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,10,0.8339
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,11,0.1696
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,12,0.3507
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,13,0.1338
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,14,0.2098
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,15,0.2111
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,16,0.1765
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,17,0.3287
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,18,0.2014
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,19,0.2687
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,20,0.2683
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,21,0.2737
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,22,0.1924
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,23,0.3310
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,24,0.1943
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,25,0.3401
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,26,0.1672
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,27,0.1517
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,28,0.2337
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,29,0.2680
icl_trained,wqjyy66p,4,118,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,1,0.3138
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,2,0.2683
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,3,0.1092
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,4,0.3174
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,5,0.1690
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,6,0.2422
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,7,0.3027
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,8,0.2517
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,9,0.2759
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,10,0.1610
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,11,0.1696
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,12,0.3507
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,13,0.1338
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,14,0.2098
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,15,0.2111
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,16,0.1765
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,17,0.3287
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,18,0.2014
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,19,0.2687
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,20,0.2683
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,21,0.2737
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,22,0.1918
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,23,0.3310
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,24,0.6677
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,25,0.3401
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,26,0.1672
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,27,0.1517
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,28,0.2337
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,29,0.2680
icl_trained,wqjyy66p,4,119,canon-full_grid_active-11,30,0.0664
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,2,0.2396
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,3,0.2596
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,18,0.3633
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,19,0.1761
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,22,0.2803
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,120,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,2,0.4102
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,3,0.5559
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,4,0.5589
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,5,0.3604
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,6,0.5403
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,7,0.6578
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,8,0.7624
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,9,0.6505
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,10,0.6926
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,11,0.7003
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,12,0.6906
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,121,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,2,0.1923
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,3,0.4334
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,5,0.2890
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,7,0.2027
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,9,0.1979
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,11,0.2281
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,15,0.7525
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,20,0.6710
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,22,0.3018
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,23,0.6590
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,25,0.0671
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,26,0.2785
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,27,0.1860
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,29,0.2818
icl_trained,wqjyy66p,4,122,canon-five_ch_wide-15,30,0.1783
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,2,0.4155
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,5,0.2440
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,11,0.1544
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,15,0.3024
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,18,0.4610
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,123,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,2,0.1538
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,11,0.2456
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,14,0.2308
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,17,0.3333
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,124,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,2,0.2396
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,7,0.2063
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,9,0.3265
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,11,0.2962
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,12,0.1972
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,13,0.2308
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,15,0.2343
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,29,0.2753
icl_trained,wqjyy66p,4,125,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,2,0.4102
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,3,0.5537
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,4,0.5567
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,5,0.4013
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,6,0.5032
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,7,0.1684
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,8,0.3310
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,9,0.2326
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,10,0.2035
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,11,0.1965
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,12,0.2561
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,13,0.2145
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,14,0.2343
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,15,0.2014
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,16,0.2241
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,17,0.2737
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,18,0.2077
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,19,0.0671
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,20,0.2160
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,21,0.2175
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,22,0.3439
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,23,0.1667
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,24,0.0671
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,25,0.1025
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,26,0.2655
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,27,0.2361
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,28,0.2160
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,29,0.2818
icl_trained,wqjyy66p,4,126,canon-five_ch_wide-15,30,0.2321
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,1,0.2842
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,2,0.4102
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,3,0.1519
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,4,0.2326
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,5,0.2474
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,6,0.3196
icl_trained,wqjyy66p,4,127,canon-five_ch_wide-15,7,0.2063
